order_id,customer_id,age,product_id,country,signup_date,last_purchase_date,cancellations_count,subscription_status,order_date,unit_price,quantity,purchase_frequency,preferred_category,product_name,category,gender
ORD6108,CUST2108,69,PROD1308,USA,2022-10-16,2023-03-28,0,cancelled,2024-11-18,175.08,9,35,Electronics,Tennis Racket,Sports,Other
ORD6109,CUST2109,22,PROD1309,UK,2020-11-30,2024-01-12,3,active,2021-03-10,446.47,4,14,Clothing,Skirt,Clothing,Male
ORD6110,CUST2110,54,PROD1310,UK,2021-12-23,2022-12-25,5,active,2025-03-14,204.18,4,43,Beauty,Headphones,Electronics,Female
ORD6111,CUST2111,36,PROD1311,USA,2022-08-16,2023-03-09,5,active,2023-06-04,964.5,2,9,Home,Chair,Home,Male
ORD6112,CUST2112,24,PROD1312,UK,2021-01-26,2024-03-04,0,active,2022-06-06,134.3,8,44,Sports,Shirt,Clothing,Female
ORD6113,CUST2113,64,PROD1313,UK,2021-05-12,2021-07-30,0,active,2021-08-13,228.67,5,19,Beauty,Smartwatch,Electronics,Female
ORD6114,CUST2114,19,PROD1314,USA,2022-11-07,2023-04-16,2,paused,2024-05-18,360.22,5,33,Sports,Smartphone,Electronics,Male
ORD6115,CUST2115,29,PROD1315,Pakistan,2020-12-27,2023-08-28,3,active,2023-04-08,99.05,3,28,Clothing,Vacuum Cleaner,Home,Female
ORD6116,CUST2116,61,PROD1316,Germany,2021-05-24,2023-09-04,4,paused,2022-11-28,212.47,7,15,Beauty,Smartphone,Electronics,Female
ORD6117,CUST2117,59,PROD1317,USA,2022-04-10,2022-05-24,1,active,2023-08-30,14.12,8,19,Sports,Vacuum Cleaner,Home,Male
ORD6118,CUST2118,66,PROD1318,India,2020-09-15,2020-09-20,3,cancelled,2023-08-04,258.37,4,44,Sports,Running Shoes,Sports,Male
ORD6119,CUST2119,23,PROD1319,USA,2022-06-08,2024-05-04,1,active,2024-04-14,141.45,9,37,Sports,Tennis Racket,Sports,Female
ORD6120,CUST2120,41,PROD1320,Pakistan,2023-05-27,2023-11-23,5,cancelled,2023-12-13,52.81,9,43,Clothing,Moisturizer,Beauty,Male
ORD6121,CUST2121,58,PROD1321,USA,2023-02-28,2024-07-07,0,cancelled,2023-07-25,169.81,5,38,Sports,Chair,Home,Female
ORD6122,CUST2122,37,PROD1322,UK,2022-09-25,2023-11-27,1,active,2023-01-24,111.99,6,8,Beauty,Laptop,Electronics,Male
ORD6123,CUST2123,40,PROD1323,UK,2020-12-19,2022-03-31,0,paused,2024-08-08,564.3,3,7,Home,Lipstick,Beauty,Other
ORD6124,CUST2124,68,PROD1324,USA,2020-12-28,2024-03-08,0,active,2022-11-14,244.71,4,23,Sports,Face Wash,Beauty,Male
ORD6125,CUST2125,23,PROD1325,Canada,2020-10-21,2020-11-10,1,active,2023-01-25,603.87,1,11,Sports,Dumbbells,Sports,Female
ORD6126,CUST2126,25,PROD1326,Germany,2020-10-12,2022-09-14,1,active,2021-06-30,232.11,2,25,Sports,Foundation,Beauty,Male
ORD6127,CUST2127,60,PROD1327,Germany,2023-03-02,2025-08-03,1,paused,2024-03-27,50.52,5,7,Clothing,Microwave,Home,Female
ORD6128,CUST2128,24,PROD1328,UK,2023-05-17,2024-09-25,5,active,2025-07-15,407.04,2,33,Home,Cycling Helmet,Sports,Male
ORD6129,CUST2129,66,PROD1329,USA,2021-05-28,2022-03-14,3,active,2024-08-04,212.92,9,30,Sports,Moisturizer,Beauty,Male
ORD6130,CUST2130,40,PROD1330,Pakistan,2020-10-03,2024-01-25,5,cancelled,2021-12-11,119.35,9,9,Sports,Conditioner,Beauty,Male
ORD6131,CUST2131,62,PROD1331,Canada,2021-09-03,2025-05-14,4,active,2025-07-22,36.75,5,46,Sports,Smartphone,Electronics,Male
ORD6132,CUST2132,61,PROD1332,India,2022-08-21,2023-05-01,3,cancelled,2022-10-06,113.88,6,45,Sports,Basketball,Sports,Male
ORD6133,CUST2133,64,PROD1333,USA,2022-12-09,2024-05-24,4,active,2024-04-05,168.95,9,5,Electronics,Dumbbells,Sports,Male
ORD6134,CUST2134,40,PROD1334,UK,2021-09-13,2023-11-17,4,paused,2024-01-22,9.9,6,36,Clothing,Hoodie,Clothing,Female
ORD6135,CUST2135,40,PROD1335,India,2023-08-15,2024-08-12,0,active,2025-04-20,200.24,9,29,Electronics,Dining Table,Home,Female
ORD6136,CUST2136,21,PROD1336,Germany,2022-10-11,2024-06-18,3,active,2024-05-28,45.59,8,45,Beauty,Lipstick,Beauty,Female
ORD6137,CUST2137,19,PROD1337,USA,2022-09-01,2023-03-05,3,active,2025-05-23,42.19,4,46,Beauty,Sneakers,Clothing,Female
ORD6138,CUST2138,52,PROD1338,Pakistan,2021-06-14,2023-01-10,2,paused,2023-08-30,198.73,6,24,Clothing,Foundation,Beauty,Male
ORD6139,CUST2139,53,PROD1339,Germany,2023-03-06,2025-04-06,4,active,2025-02-23,339.6,1,42,Home,T-Shirt,Clothing,Male
ORD6140,CUST2140,61,PROD1340,Pakistan,2022-09-09,2022-11-16,1,active,2024-11-04,72.73,8,39,Clothing,Sneakers,Clothing,Female
ORD6141,CUST2141,32,PROD1341,UK,2021-02-04,2022-09-09,5,cancelled,2021-08-12,215.41,4,45,Sports,Microwave,Home,Female
ORD6142,CUST2142,53,PROD1342,India,2022-08-03,2022-12-22,5,cancelled,2023-07-25,91.74,8,47,Sports,Smartwatch,Electronics,Female
ORD6143,CUST2143,24,PROD1343,Canada,2023-08-05,2023-12-11,1,active,2025-01-06,57.28,9,49,Electronics,Bluetooth Speaker,Electronics,Other
ORD6144,CUST2144,47,PROD1344,USA,2023-07-03,2025-05-24,4,active,2024-01-30,155.31,5,29,Beauty,Tablet,Electronics,Female
ORD6145,CUST2145,62,PROD1345,UK,2020-10-18,2021-04-29,3,active,2021-09-27,776.04,1,18,Electronics,Dress,Clothing,Female
ORD6146,CUST2146,49,PROD1346,India,2021-03-12,2024-10-11,0,cancelled,2022-06-10,269.9,3,37,Sports,Blender,Home,Female
ORD6147,CUST2147,60,PROD1347,Germany,2022-06-19,2025-07-15,5,cancelled,2023-05-18,224.54,2,14,Sports,Moisturizer,Beauty,Female
ORD6148,CUST2148,48,PROD1348,Pakistan,2021-04-11,2022-02-07,4,cancelled,2025-01-06,211.38,5,16,Clothing,Tennis Racket,Sports,Female
ORD6149,CUST2149,36,PROD1349,UK,2022-10-10,2025-04-22,3,active,2025-01-15,64.8,9,16,Beauty,Lamp,Home,Female
ORD6150,CUST2150,30,PROD1350,UK,2023-03-03,2024-03-21,5,active,2024-04-04,189.04,7,46,Sports,Hoodie,Clothing,Female
ORD6151,CUST2151,57,PROD1351,Germany,2021-12-24,2024-12-16,4,active,2022-04-01,309.54,5,17,Clothing,Smartwatch,Electronics,Male
ORD6152,CUST2152,21,PROD1352,Pakistan,2020-12-20,2025-07-24,3,active,2022-02-23,221.26,9,2,Electronics,Running Shoes,Sports,Male
ORD6153,CUST2153,20,PROD1353,USA,2023-01-31,2025-02-08,0,paused,2025-01-19,235.28,8,27,Sports,Conditioner,Beauty,Male
ORD6154,CUST2154,48,PROD1354,Pakistan,2023-05-31,2025-03-12,4,active,2023-08-21,1010.74,1,39,Beauty,Sneakers,Clothing,Female
ORD6155,CUST2155,61,PROD1355,Germany,2023-05-18,2023-06-23,2,active,2024-10-22,38.46,1,32,Sports,Yoga Mat,Sports,Other
ORD6156,CUST2156,53,PROD1356,UK,2022-11-14,2024-10-26,5,paused,2024-08-22,38.54,6,6,Sports,Dress,Clothing,Male
ORD6157,CUST2157,49,PROD1357,USA,2021-01-24,2023-10-25,0,paused,2021-12-25,373.1,4,45,Beauty,Laptop,Electronics,Female
ORD6158,CUST2158,39,PROD1358,USA,2023-08-12,2025-06-29,3,active,2024-07-27,150.26,7,18,Sports,Tablet,Electronics,Male
ORD6159,CUST2159,37,PROD1359,Pakistan,2023-08-08,2025-07-26,3,active,2025-03-09,183.51,8,25,Electronics,Nail Polish,Beauty,Male
ORD6160,CUST2160,42,PROD1360,UK,2021-03-17,2023-11-24,3,active,2024-11-04,348.89,3,49,Electronics,Jeans,Clothing,Female
ORD6161,CUST2161,27,PROD1361,UK,2022-02-27,2022-06-03,4,paused,2024-04-10,113.81,9,5,Clothing,Football,Sports,Female
ORD6162,CUST2162,25,PROD1362,Germany,2021-02-19,2021-04-15,1,active,2021-07-23,25.64,6,32,Electronics,Sneakers,Clothing,Male
ORD6163,CUST2163,20,PROD1363,USA,2021-05-09,2024-08-14,3,active,2023-11-26,66.08,4,29,Beauty,Perfume,Beauty,Male
ORD6164,CUST2164,20,PROD1364,Germany,2021-05-10,2023-10-26,2,paused,2025-03-30,177.6,6,7,Electronics,Blender,Home,Male
ORD6165,CUST2165,55,PROD1365,UK,2020-09-02,2022-04-21,5,active,2024-11-28,408.87,4,31,Home,Moisturizer,Beauty,Male
ORD6166,CUST2166,20,PROD1366,Canada,2021-02-06,2023-03-25,4,paused,2022-06-29,86.47,8,13,Clothing,Cricket Bat,Sports,Male
ORD6167,CUST2167,60,PROD1367,UK,2022-12-09,2025-08-18,0,active,2024-04-02,615.92,2,27,Home,Yoga Mat,Sports,Female
ORD6168,CUST2168,46,PROD1368,UK,2020-09-02,2022-01-12,3,active,2022-10-24,662.46,2,8,Electronics,Conditioner,Beauty,Female
ORD6169,CUST2169,63,PROD1369,Canada,2020-11-19,2023-05-12,3,active,2023-12-15,490.33,3,15,Beauty,Blender,Home,Female
ORD6170,CUST2170,67,PROD1370,UK,2022-12-26,2024-05-08,3,paused,2025-02-03,379.99,5,4,Electronics,Blender,Home,Female
ORD6171,CUST2171,60,PROD1371,USA,2023-01-23,2025-02-11,3,cancelled,2023-03-26,260.34,6,45,Home,Football,Sports,Male
ORD6172,CUST2172,64,PROD1372,UK,2020-10-03,2022-09-18,2,active,2024-07-24,223.82,5,35,Clothing,Sofa,Home,Male
ORD6173,CUST2173,69,PROD1373,Pakistan,2020-09-01,2021-02-25,5,active,2020-12-29,268.72,7,21,Clothing,Chair,Home,Female
ORD6174,CUST2174,26,PROD1374,Pakistan,2022-10-20,2023-11-28,5,active,2023-01-08,142.76,8,31,Clothing,Running Shoes,Sports,Male
ORD6175,CUST2175,19,PROD1375,USA,2021-09-14,2022-08-01,0,active,2025-03-05,118.26,9,35,Home,Shampoo,Beauty,Male
ORD6176,CUST2176,54,PROD1376,India,2022-09-11,2023-01-02,1,cancelled,2024-08-17,166.92,8,40,Sports,Jeans,Clothing,Male
ORD6177,CUST2177,61,PROD1377,USA,2022-10-28,2025-03-12,5,active,2024-04-26,1356.12,1,49,Clothing,Jacket,Clothing,Male
ORD6178,CUST2178,67,PROD1378,India,2022-05-18,2025-08-19,1,cancelled,2023-11-11,328.73,6,46,Clothing,Skirt,Clothing,Male
ORD6179,CUST2179,46,PROD1379,Canada,2022-09-19,2023-07-21,1,active,2024-09-20,38.73,9,16,Beauty,Foundation,Beauty,Male
ORD6180,CUST2180,68,PROD1380,Germany,2020-11-15,2021-08-17,3,paused,2024-10-23,201.67,8,17,Electronics,T-Shirt,Clothing,Male
ORD6181,CUST2181,30,PROD1381,Pakistan,2021-09-29,2023-11-27,3,cancelled,2023-01-05,8.3,4,6,Sports,Football,Sports,Male
ORD6182,CUST2182,28,PROD1382,Germany,2022-02-23,2024-03-17,3,active,2022-12-25,130.65,9,33,Electronics,Football,Sports,Female
ORD6183,CUST2183,59,PROD1383,UK,2022-07-14,2023-10-22,2,active,2022-10-03,299.8,3,18,Clothing,Tennis Racket,Sports,Male
ORD6184,CUST2184,45,PROD1384,Pakistan,2022-05-30,2022-11-04,0,cancelled,2024-04-01,321.99,2,26,Home,Smartwatch,Electronics,Male
ORD6185,CUST2185,60,PROD1385,Canada,2022-08-29,2023-02-01,3,paused,2024-06-29,409.8,2,4,Clothing,Dumbbells,Sports,Female
ORD6186,CUST2186,67,PROD1386,Pakistan,2022-10-04,2023-07-07,2,paused,2023-01-21,119.69,9,30,Sports,Dress,Clothing,Male
ORD6187,CUST2187,35,PROD1387,Pakistan,2022-07-05,2023-11-29,2,cancelled,2024-09-14,632.36,2,39,Electronics,Perfume,Beauty,Male
ORD6188,CUST2188,62,PROD1388,Germany,2021-06-21,2023-09-18,0,cancelled,2024-09-04,332.94,2,15,Clothing,Moisturizer,Beauty,Male
ORD6189,CUST2189,22,PROD1389,Canada,2022-05-30,2024-11-03,3,active,2023-10-25,378.98,5,9,Beauty,Microwave,Home,Male
ORD6190,CUST2190,31,PROD1390,Pakistan,2022-05-04,2023-02-06,3,active,2022-07-28,601.94,3,44,Sports,Dining Table,Home,Male
ORD6191,CUST2191,33,PROD1391,Canada,2022-11-09,2024-01-25,1,active,2023-05-01,76.39,8,49,Clothing,Tablet,Electronics,Male
ORD6192,CUST2192,32,PROD1392,India,2021-06-26,2021-07-10,2,cancelled,2025-06-30,247.03,6,27,Beauty,Lamp,Home,Female
ORD6193,CUST2193,50,PROD1393,UK,2021-10-10,2024-01-08,5,cancelled,2025-02-15,215.7,4,13,Beauty,Sneakers,Clothing,Female
ORD6194,CUST2194,35,PROD1394,UK,2022-02-18,2025-08-10,3,active,2022-09-18,474.15,4,40,Home,Laptop,Electronics,Female
ORD6195,CUST2195,57,PROD1395,UK,2021-02-15,2023-07-02,2,active,2021-09-23,6.64,5,4,Home,Yoga Mat,Sports,Male
ORD6196,CUST2196,58,PROD1396,UK,2021-09-18,2024-04-19,1,paused,2024-09-10,757.47,2,21,Clothing,Face Wash,Beauty,Male
ORD6197,CUST2197,31,PROD1397,USA,2022-12-31,2023-07-06,2,active,2023-12-10,384.35,5,41,Sports,Cycling Helmet,Sports,Other
ORD6198,CUST2198,35,PROD1398,UK,2021-02-09,2023-04-19,5,active,2022-12-22,252.19,4,7,Sports,Blender,Home,Male
ORD6199,CUST2199,30,PROD1399,USA,2023-08-03,2023-10-31,4,active,2025-04-30,561.99,3,39,Sports,Cricket Bat,Sports,Male
ORD6200,CUST2200,69,PROD1400,UK,2022-01-19,2023-11-04,5,active,2022-02-23,156.84,3,20,Beauty,Cricket Bat,Sports,Male
ORD6201,CUST2201,55,PROD1401,UK,2023-03-11,2023-09-12,2,active,2023-10-16,948.96,1,25,Sports,Conditioner,Beauty,Female
ORD6202,CUST2202,56,PROD1402,UK,2021-01-12,2021-12-16,4,active,2023-11-15,217.24,9,36,Electronics,Football,Sports,Female
ORD6203,CUST2203,43,PROD1403,Canada,2021-04-24,2023-10-08,2,active,2024-11-29,197.39,6,6,Electronics,Conditioner,Beauty,Male
ORD6204,CUST2204,54,PROD1404,USA,2021-11-07,2024-03-01,1,active,2024-02-22,99.21,7,47,Clothing,Moisturizer,Beauty,Female
ORD6205,CUST2205,30,PROD1405,USA,2022-07-06,2024-03-02,4,active,2023-03-27,176.86,9,12,Beauty,Dumbbells,Sports,Male
ORD6206,CUST2206,42,PROD1406,UK,2021-01-21,2024-12-01,4,paused,2024-09-28,259.64,5,20,Clothing,Microwave,Home,Female
ORD6207,CUST2207,38,PROD1407,India,2023-05-10,2023-12-27,4,active,2024-08-03,581.93,3,23,Sports,Hoodie,Clothing,Male
ORD6208,CUST2208,48,PROD1408,Pakistan,2021-12-22,2022-11-28,0,active,2024-06-15,297.19,1,27,Clothing,Dining Table,Home,Female
ORD6209,CUST2209,67,PROD1409,Canada,2022-05-21,2025-05-09,1,cancelled,2025-08-01,349.74,2,5,Electronics,Microwave,Home,Male
ORD6210,CUST2210,29,PROD1410,India,2020-10-31,2025-03-22,3,cancelled,2020-12-01,603.4,1,19,Clothing,Jacket,Clothing,Male
ORD6211,CUST2211,18,PROD1411,Germany,2021-06-19,2022-10-22,3,active,2024-11-16,88.5,4,28,Electronics,Football,Sports,Male
ORD6212,CUST2212,28,PROD1412,UK,2022-09-12,2024-05-11,0,active,2025-06-13,144.34,8,36,Sports,Laptop,Electronics,Female
ORD6213,CUST2213,57,PROD1413,India,2022-03-04,2024-01-20,4,active,2024-11-29,927.7,2,23,Sports,Bluetooth Speaker,Electronics,Male
ORD6214,CUST2214,40,PROD1414,UK,2022-04-09,2023-05-20,4,paused,2024-10-30,3.64,8,44,Sports,Laptop,Electronics,Male
ORD6215,CUST2215,62,PROD1415,USA,2021-05-01,2023-12-05,0,cancelled,2024-06-27,98.84,4,20,Electronics,Camera,Electronics,Male
ORD6216,CUST2216,29,PROD1416,USA,2021-01-12,2023-02-07,0,active,2024-10-26,121.81,9,42,Clothing,Sneakers,Clothing,Male
ORD6217,CUST2217,50,PROD1417,UK,2021-02-08,2024-11-15,0,active,2023-08-03,204.64,3,5,Electronics,Nail Polish,Beauty,Male
ORD6218,CUST2218,41,PROD1418,USA,2023-06-01,2024-11-20,0,active,2024-10-08,168.35,9,29,Clothing,Perfume,Beauty,Female
ORD6219,CUST2219,64,PROD1419,USA,2021-07-11,2022-05-04,4,paused,2023-04-18,240.51,5,44,Clothing,Perfume,Beauty,Female
ORD6220,CUST2220,39,PROD1420,Germany,2021-04-02,2025-01-02,1,active,2024-09-12,13.55,6,6,Home,Jeans,Clothing,Female
ORD6221,CUST2221,53,PROD1421,Pakistan,2022-11-07,2023-04-28,1,active,2024-02-10,352.52,3,15,Beauty,Smartwatch,Electronics,Male
ORD6222,CUST2222,45,PROD1422,Canada,2021-04-10,2022-08-29,1,cancelled,2021-07-27,640.56,3,38,Electronics,Headphones,Electronics,Male
ORD6223,CUST2223,60,PROD1423,Pakistan,2021-12-04,2024-03-23,0,active,2022-12-18,212.95,3,22,Clothing,Jeans,Clothing,Other
ORD6224,CUST2224,29,PROD1424,Germany,2020-09-20,2023-10-07,3,active,2025-02-08,161.64,7,12,Electronics,T-Shirt,Clothing,Female
ORD6225,CUST2225,36,PROD1425,Pakistan,2023-07-08,2024-11-26,0,active,2024-04-16,144.78,9,13,Clothing,Dress,Clothing,Female
ORD6226,CUST2226,25,PROD1426,Germany,2023-03-24,2024-01-12,5,active,2023-09-23,222.44,8,31,Home,Tennis Racket,Sports,Female
ORD6227,CUST2227,52,PROD1427,India,2022-05-18,2022-12-30,3,active,2024-09-27,29.69,7,48,Home,Gaming Console,Electronics,Male
ORD6228,CUST2228,60,PROD1428,Germany,2023-04-07,2025-03-14,0,active,2023-12-29,101.16,8,35,Home,Microwave,Home,Other
ORD6229,CUST2229,53,PROD1429,UK,2022-08-10,2024-02-23,5,active,2022-12-12,167.51,6,32,Home,Bluetooth Speaker,Electronics,Female
ORD6230,CUST2230,46,PROD1430,India,2021-05-20,2023-11-25,5,cancelled,2023-09-21,108.05,3,48,Home,Perfume,Beauty,Female
ORD6231,CUST2231,40,PROD1431,Pakistan,2021-02-06,2025-07-23,0,paused,2025-05-18,332.43,6,38,Electronics,Face Wash,Beauty,Female
ORD6232,CUST2232,50,PROD1432,India,2020-12-12,2020-12-22,0,active,2021-02-13,680.64,2,5,Clothing,Yoga Mat,Sports,Female
ORD6233,CUST2233,67,PROD1433,Canada,2020-10-19,2023-11-28,3,active,2025-01-29,255.08,7,36,Sports,Cricket Bat,Sports,Female
ORD6234,CUST2234,34,PROD1434,Germany,2020-08-20,2021-07-20,5,active,2024-10-03,114.89,7,27,Clothing,Microwave,Home,Female
ORD6235,CUST2235,44,PROD1435,Germany,2022-09-09,2024-03-25,1,active,2023-12-25,192.6,6,17,Sports,Sneakers,Clothing,Female
ORD6236,CUST2236,63,PROD1436,India,2021-07-19,2024-05-05,1,cancelled,2022-08-12,138.94,3,27,Beauty,Smartwatch,Electronics,Female
ORD6237,CUST2237,49,PROD1437,Germany,2021-03-09,2025-01-31,4,active,2025-08-03,1427.64,1,7,Sports,Football,Sports,Female
ORD6238,CUST2238,51,PROD1438,Pakistan,2022-12-22,2024-05-19,4,paused,2024-08-10,24.99,7,18,Sports,T-Shirt,Clothing,Female
ORD6239,CUST2239,29,PROD1439,India,2023-07-18,2023-11-25,5,active,2023-12-14,61.64,3,28,Sports,Headphones,Electronics,Male
ORD6240,CUST2240,44,PROD1440,Germany,2022-08-02,2024-06-06,1,active,2024-09-12,537.06,2,39,Sports,Football,Sports,Male
ORD6241,CUST2241,55,PROD1441,Germany,2021-03-03,2022-10-01,0,active,2023-04-19,212.08,4,16,Electronics,Face Wash,Beauty,Female
ORD6242,CUST2242,41,PROD1442,Pakistan,2023-02-18,2025-03-07,4,active,2024-08-19,243.58,4,14,Sports,Jeans,Clothing,Female
ORD6243,CUST2243,26,PROD1443,UK,2022-10-11,2024-05-01,3,active,2023-03-03,992.4,2,10,Electronics,Bluetooth Speaker,Electronics,Female
ORD6244,CUST2244,18,PROD1444,Germany,2021-06-16,2024-10-01,5,active,2022-02-13,610.13,1,20,Electronics,Sneakers,Clothing,Male
ORD6245,CUST2245,55,PROD1445,Canada,2020-11-13,2023-09-16,3,active,2023-09-07,61.51,9,7,Electronics,Nail Polish,Beauty,Female
ORD6246,CUST2246,36,PROD1446,Germany,2022-09-29,2024-08-14,3,cancelled,2023-02-27,699.76,2,28,Electronics,Dining Table,Home,Female
ORD6247,CUST2247,60,PROD1447,India,2021-01-18,2025-05-07,0,active,2021-10-31,1111.66,1,8,Beauty,Camera,Electronics,Male
ORD6248,CUST2248,46,PROD1448,India,2023-04-13,2025-03-16,3,active,2023-10-02,43.79,9,5,Home,Running Shoes,Sports,Male
ORD6249,CUST2249,49,PROD1449,Germany,2022-02-08,2023-08-02,4,cancelled,2024-08-30,27.02,6,35,Home,Smartwatch,Electronics,Male
ORD6250,CUST2250,48,PROD1450,UK,2021-11-12,2023-07-05,1,active,2022-07-08,124.78,4,10,Electronics,Cricket Bat,Sports,Male
ORD6251,CUST2251,58,PROD1451,USA,2020-09-06,2021-07-19,4,cancelled,2025-06-02,169.03,6,44,Beauty,Cricket Bat,Sports,Female
ORD6252,CUST2252,26,PROD1452,Canada,2021-07-05,2024-02-22,1,active,2024-12-05,133.46,2,39,Sports,T-Shirt,Clothing,Male
ORD6253,CUST2253,42,PROD1453,Pakistan,2021-08-10,2023-07-09,2,active,2024-12-03,4.87,8,19,Home,Football,Sports,Female
ORD6254,CUST2254,54,PROD1454,Canada,2021-10-14,2021-10-16,4,paused,2024-10-20,526.33,1,33,Home,Conditioner,Beauty,Female
ORD6255,CUST2255,51,PROD1455,India,2021-05-10,2022-09-11,2,cancelled,2022-11-01,654.83,3,19,Sports,Dumbbells,Sports,Female
ORD6256,CUST2256,28,PROD1456,Germany,2021-09-23,2022-12-03,0,active,2025-02-07,328.15,3,39,Clothing,Perfume,Beauty,Female
ORD6257,CUST2257,56,PROD1457,Canada,2020-09-12,2023-12-17,2,cancelled,2021-04-21,106.11,4,6,Home,Sneakers,Clothing,Male
ORD6258,CUST2258,46,PROD1458,Canada,2021-09-20,2024-09-24,3,active,2024-04-21,102.14,3,17,Beauty,Dining Table,Home,Male
ORD6259,CUST2259,39,PROD1459,Germany,2020-10-20,2021-03-27,0,active,2023-01-08,194.13,7,39,Clothing,Basketball,Sports,Male
ORD6260,CUST2260,50,PROD1460,Germany,2022-02-28,2023-09-11,5,active,2024-01-02,193.65,6,4,Beauty,Dumbbells,Sports,Male
ORD6261,CUST2261,50,PROD1461,UK,2023-02-11,2025-02-26,2,active,2023-03-14,35.03,6,47,Clothing,Perfume,Beauty,Female
ORD6262,CUST2262,58,PROD1462,USA,2022-12-15,2023-10-01,0,paused,2023-04-12,30.41,3,29,Clothing,Refrigerator,Home,Male
ORD6263,CUST2263,19,PROD1463,UK,2023-03-11,2025-04-06,3,paused,2024-02-04,375.98,3,38,Electronics,Cricket Bat,Sports,Female
ORD6264,CUST2264,25,PROD1464,Pakistan,2023-07-23,2024-05-30,1,active,2025-07-31,289.06,2,38,Clothing,Cricket Bat,Sports,Male
ORD6265,CUST2265,48,PROD1465,Canada,2021-11-05,2022-08-10,3,active,2023-05-25,124.07,3,27,Electronics,Conditioner,Beauty,Female
ORD6266,CUST2266,28,PROD1466,Canada,2020-09-04,2023-03-06,5,active,2024-09-22,563.9,2,49,Beauty,Bluetooth Speaker,Electronics,Female
ORD6267,CUST2267,65,PROD1467,UK,2021-06-27,2024-04-17,1,cancelled,2022-04-28,198.64,6,11,Home,Sofa,Home,Male
ORD6268,CUST2268,68,PROD1468,USA,2021-08-21,2021-09-11,3,cancelled,2023-06-29,248.56,8,4,Home,Conditioner,Beauty,Female
ORD6269,CUST2269,43,PROD1469,Pakistan,2021-02-16,2024-01-17,4,active,2024-02-21,218.97,7,23,Sports,Perfume,Beauty,Female
ORD6270,CUST2270,24,PROD1470,UK,2022-06-21,2023-10-08,0,active,2023-08-26,915.31,1,42,Home,Running Shoes,Sports,Male
ORD6271,CUST2271,55,PROD1471,Canada,2022-04-10,2022-10-17,3,active,2024-01-15,323.13,3,43,Beauty,Skirt,Clothing,Male
ORD6272,CUST2272,47,PROD1472,USA,2023-02-04,2025-04-16,2,paused,2023-09-10,50.14,8,17,Beauty,Vacuum Cleaner,Home,Male
ORD6273,CUST2273,25,PROD1473,Pakistan,2021-03-31,2021-07-29,5,active,2021-04-21,1991.63,1,31,Beauty,Dress,Clothing,Female
ORD6274,CUST2274,60,PROD1474,Canada,2021-03-30,2024-11-10,0,active,2025-01-27,382.55,3,1,Sports,Dumbbells,Sports,Female
ORD6275,CUST2275,58,PROD1475,India,2022-08-17,2025-08-03,4,active,2025-07-11,29.84,5,12,Electronics,Chair,Home,Male
ORD6276,CUST2276,18,PROD1476,India,2022-09-13,2022-12-06,5,paused,2023-05-24,140.01,6,19,Sports,Bluetooth Speaker,Electronics,Female
ORD6277,CUST2277,53,PROD1477,USA,2021-03-01,2024-02-26,2,active,2024-01-02,32.62,5,18,Home,Camera,Electronics,Male
ORD6278,CUST2278,34,PROD1478,UK,2023-02-26,2024-01-26,0,cancelled,2023-08-11,529.1,3,32,Sports,Foundation,Beauty,Female
ORD6279,CUST2279,53,PROD1479,Canada,2023-03-13,2025-08-05,1,active,2024-10-30,10.29,6,4,Home,Cycling Helmet,Sports,Female
ORD6280,CUST2280,41,PROD1480,Germany,2023-02-09,2024-10-09,1,active,2024-06-29,142.15,8,21,Clothing,Hoodie,Clothing,Male
ORD6281,CUST2281,27,PROD1481,Germany,2023-01-05,2025-08-19,2,active,2024-11-18,145.91,9,4,Electronics,Smartwatch,Electronics,Male
ORD6282,CUST2282,27,PROD1482,UK,2021-07-24,2024-08-08,0,active,2023-08-21,105.25,5,36,Home,Hoodie,Clothing,Female
ORD6283,CUST2283,52,PROD1483,Germany,2022-01-13,2023-08-13,1,active,2024-08-17,97.62,6,33,Electronics,Blender,Home,Male
ORD6284,CUST2284,46,PROD1484,India,2021-09-30,2024-11-20,2,active,2022-02-21,214.28,9,28,Clothing,Gaming Console,Electronics,Male
ORD6285,CUST2285,26,PROD1485,UK,2022-05-23,2025-05-09,4,active,2023-11-27,203.87,5,35,Home,Headphones,Electronics,Male
ORD6286,CUST2286,56,PROD1486,UK,2021-06-10,2022-10-24,2,active,2024-01-03,104.25,7,34,Beauty,Sneakers,Clothing,Female
ORD6287,CUST2287,32,PROD1487,Canada,2021-05-01,2024-05-11,0,active,2024-01-10,42.2,8,36,Beauty,Face Wash,Beauty,Female
ORD6288,CUST2288,69,PROD1488,India,2022-07-07,2023-05-28,2,cancelled,2024-09-22,417.98,4,35,Sports,Perfume,Beauty,Female
ORD6289,CUST2289,64,PROD1489,Pakistan,2023-03-04,2024-09-26,5,cancelled,2023-10-21,115.36,6,5,Electronics,Camera,Electronics,Female
ORD6290,CUST2290,24,PROD1490,Pakistan,2022-06-18,2024-05-29,3,paused,2023-03-01,51.56,6,27,Home,Dining Table,Home,Female
ORD6291,CUST2291,18,PROD1491,Germany,2022-08-10,2023-07-05,5,cancelled,2024-06-16,201.74,4,19,Sports,T-Shirt,Clothing,Male
